timestamp,row_id,fac,run_mode,success,input_tokens,output_tokens,cost_usd,attempts
2026-04-02 19:00:23.681648,666_4,666,all,TRUE,1109,60,0.00423,1
2026-04-02 19:00:28.966265,674_1,674,all,TRUE,1366,147,0.0063,1
2026-04-02 19:00:33.475679,674_2,674,all,TRUE,1243,136,0.00577,1
2026-04-02 19:00:37.956377,674_3,674,all,TRUE,1300,141,0.00601,1
2026-04-02 19:00:41.135726,674_4,674,all,TRUE,1094,95,0.00471,1
2026-04-02 19:00:45.558811,674_5,674,all,TRUE,1089,114,0.00498,1
2026-04-02 19:00:47.605719,676_1,676,all,TRUE,1124,59,0.00426,1
2026-04-02 19:00:51.512963,676_2,676,all,TRUE,1127,117,0.00514,1
2026-04-02 19:00:54.722047,676_3,676,all,TRUE,1126,110,0.00503,1
2026-04-02 19:00:58.181813,676_4,676,all,TRUE,1127,99,0.00487,1
2026-04-02 19:01:01.911433,681_1,681,all,TRUE,1109,111,0.00499,1
2026-04-02 19:01:06.314592,681_2,681,all,TRUE,1106,140,0.00542,1
2026-04-02 19:01:09.829191,681_3,681,all,TRUE,1092,100,0.00478,1
2026-04-02 19:01:13.629322,681_4,681,all,TRUE,1101,123,0.00515,1
2026-04-02 19:01:18.290548,684_1,684,all,TRUE,1085,132,0.00524,1
2026-04-02 19:01:22.178249,684_2,684,all,TRUE,1086,132,0.00524,1
2026-04-02 19:01:25.892374,684_3,684,all,TRUE,1083,107,0.00485,1
2026-04-02 19:01:29.172571,684_4,684,all,TRUE,1085,97,0.00471,1
2026-04-02 19:01:32.557755,685_1,685,all,TRUE,1093,102,0.00481,1
2026-04-02 19:01:36.299716,685_2,685,all,TRUE,1096,111,0.00495,1
2026-04-02 19:01:40.86793,685_3,685,all,TRUE,1097,103,0.00484,1
2026-04-02 19:01:44.110947,685_4,685,all,TRUE,1105,106,0.00491,1
2026-04-02 19:01:48.170993,685_5,685,all,TRUE,1091,120,0.00507,1
2026-04-02 19:01:52.724521,686_1,686,all,TRUE,1195,148,0.00581,1
2026-04-02 19:01:56.997322,686_2,686,all,TRUE,1187,134,0.00557,1
2026-04-02 19:02:00.912657,686_3,686,all,TRUE,1192,96,0.00502,1
2026-04-02 19:02:05.061874,686_4,686,all,TRUE,1161,128,0.0054,1
2026-04-02 19:02:08.964781,695_1,695,all,TRUE,1146,123,0.00528,1
2026-04-02 19:02:12.277884,695_2,695,all,TRUE,1154,94,0.00487,1
2026-04-02 19:02:25.032164,695_3,695,all,TRUE,1164,131,0.00546,1
2026-04-02 19:02:29.28969,695_4,695,all,TRUE,1173,125,0.00539,1
2026-04-02 19:02:32.684789,695_5,695,all,TRUE,1189,118,0.00534,1
2026-04-02 19:02:36.28153,696_1,696,all,TRUE,1184,104,0.00511,1
2026-04-02 19:02:41.021217,696_2,696,all,TRUE,1221,133,0.00566,1
2026-04-02 19:02:45.448631,696_3,696,all,TRUE,1209,130,0.00558,1
2026-04-02 19:02:49.064087,696_4,696,all,TRUE,1214,106,0.00523,1
2026-04-02 19:02:53.211284,696_5,696,all,TRUE,1195,121,0.0054,1
2026-04-02 19:02:55.121921,696_6,696,all,TRUE,1166,59,0.00438,1
2026-04-02 19:03:00.224254,701_1,701,all,TRUE,1493,154,0.00679,1
2026-04-02 19:03:04.280552,701_2,701,all,TRUE,1449,111,0.00601,1
2026-04-02 19:03:08.811798,701_3,701,all,TRUE,1486,137,0.00651,1
2026-04-02 19:03:13.381243,701_4,701,all,TRUE,1402,123,0.00605,1
2026-04-02 19:03:18.187775,701_5,701,all,TRUE,1392,127,0.00608,1
2026-04-02 19:03:21.503222,701_6,701,all,TRUE,1097,104,0.00485,1
2026-04-02 19:03:25.060844,701_7,701,all,TRUE,1093,96,0.00472,1
2026-04-02 19:03:28.417067,701_8,701,all,TRUE,1099,89,0.00463,1
2026-04-02 19:03:32.658814,704_1,704,all,TRUE,1212,135,0.00566,1
2026-04-02 19:03:37.238874,704_2,704,all,TRUE,1181,138,0.00561,1
2026-04-02 19:03:41.284513,704_3,704,all,TRUE,1165,120,0.00529,1
2026-04-02 19:03:45.347165,704_4,704,all,TRUE,1180,114,0.00525,1
2026-04-02 19:03:49.241049,707_1,707,all,TRUE,1144,116,0.00517,1
2026-04-02 19:03:52.376493,707_2,707,all,TRUE,1125,90,0.00472,1
2026-04-02 19:03:56.841906,707_3,707,all,TRUE,1146,126,0.00533,1
2026-04-02 19:04:00.81331,707_4,707,all,TRUE,1129,123,0.00523,1
2026-04-02 19:04:06.122299,709_1,709,all,TRUE,1206,102,0.00515,1
2026-04-02 19:04:10.365605,709_2,709,all,TRUE,1261,126,0.00567,1
2026-04-02 19:04:14.132889,709_3,709,all,TRUE,1192,116,0.00532,1
2026-04-02 19:04:17.553427,709_4,709,all,TRUE,1195,97,0.00504,1
2026-04-02 19:04:21.643312,709_5,709,all,TRUE,1181,123,0.00539,1
2026-04-02 19:04:25.52794,714_1,714,all,TRUE,1238,117,0.00547,1
2026-04-02 19:04:29.415005,714_2,714,all,TRUE,1208,129,0.00556,1
2026-04-02 19:04:33.310878,714_3,714,all,TRUE,1196,106,0.00518,1
2026-04-02 19:04:37.174845,718_1,718,all,TRUE,1119,116,0.0051,1
2026-04-02 19:04:40.631129,718_2,718,all,TRUE,1127,105,0.00496,1
2026-04-02 19:04:44.67037,718_3,718,all,TRUE,1110,121,0.00515,1
2026-04-02 19:04:48.546493,718_4,718,all,TRUE,1105,123,0.00516,1
2026-04-02 19:04:51.427791,723_1,723,all,TRUE,1093,61,0.00419,1
2026-04-02 19:04:55.568567,723_2,723,all,TRUE,1096,111,0.00495,1
2026-04-02 19:04:58.744953,723_3,723,all,TRUE,1097,106,0.00488,1
2026-04-02 19:05:02.384591,723_4,723,all,TRUE,1105,113,0.00501,1
2026-04-02 19:05:06.386321,723_5,723,all,TRUE,1091,120,0.00507,1
2026-04-02 19:05:10.269169,724_1,724,all,TRUE,1157,131,0.00544,1
2026-04-02 19:05:14.473493,724_2,724,all,TRUE,1129,106,0.00498,1
2026-04-02 19:05:19.309628,724_3,724,all,TRUE,1186,130,0.00551,1
